Time 0	sarc.Sarc Const	Mark Time	Marks	
407.1550	1.8140			
407.1590	1.8140			
407.1630	1.8150			
407.1670	1.8130			
407.1710	1.8140			
407.1751	1.8140			
407.1790	1.8130			
407.1830	1.8140			
407.1870	1.8140			
407.1911	1.8140			
407.1951	1.8140			
407.1990	1.8150			
407.2030	1.8140			
407.2071	1.8150			
407.2110	1.8140			
407.2150	1.8150			
407.2191	1.8140			
407.2231	1.8140			
407.2270	1.8140			
407.2310	1.8140			
407.2350	1.8140			
407.2390	1.8140			
407.2430	1.8140			
407.2470	1.8150			
407.2510	1.8140			
407.2550	1.8140			
407.2590	1.8130			
407.2630	1.8140			
407.2671	1.8140			
407.2710	1.8140			
407.2751	1.8140			
407.2790	1.8150			
407.2831	1.8140			
407.2870	1.8140			
407.2910	1.8140			
407.2950	1.8150			
407.2991	1.8140			
407.3030	1.8140			
407.3070	1.8140			
407.3111	1.8140			
407.3151	1.8140			
407.3190	1.8140			
407.3230	1.8140			
407.3270	1.8150			
407.3311	1.8140			
407.3351	1.8140			
407.3390	1.8140			
407.3431	1.8140			
407.3471	1.8140			
407.3511	1.8140			
407.3551	1.8140			
407.3591	1.8140			
407.3631	1.8150			
407.3670	1.8140			
407.3710	1.8140			
407.3750	1.8140			
407.3790	1.8140			
407.3831	1.8140			
407.3870	1.8140			
407.3911	1.8130			
407.3951	1.8140			
407.3991	1.8140			
407.4030	1.8140			
407.4070	1.8150			
407.4110	1.8140			
407.4150	1.8140			
407.4190	1.8150			
407.4231	1.8150			
407.4271	1.8140			
407.4310	1.8140			
407.4350	1.8140			
407.4391	1.8140			
407.4430	1.8140			
407.4470	1.8140			
407.4511	1.8140			
407.4551	1.8140			
407.4590	1.8140			
407.4630	1.8140			
407.4670	1.8140			
407.4711	1.8140			
407.4751	1.8140			
407.4790	1.8140			
407.4831	1.8140			
407.4871	1.8140			
407.4911	1.8140			
407.4951	1.8140			
407.4991	1.8140			
407.5031	1.8140			
407.5071	1.8140			
407.5111	1.8140			
407.5151	1.8150			
407.5191	1.8140			
407.5231	1.8140			
407.5271	1.8140			
407.5311	1.8150			
407.5351	1.8150			
407.5391	1.8140			
407.5431	1.8140			
407.5471	1.8140			
407.5511	1.8140			
407.5551	1.8140			
407.5591	1.8140			
407.5631	1.8140			
407.5670	1.8140			
407.5711	1.8150			
407.5751	1.8140			
407.5791	1.8140			
407.5831	1.8140			
407.5871	1.8130			
407.5911	1.8150			
407.5951	1.8140			
407.5991	1.8140			
407.6031	1.8150			
407.6071	1.8140			
407.6111	1.8150			
407.6151	1.8140			
407.6191	1.8140			
407.6231	1.8140			
407.6271	1.8140			
407.6311	1.8150			
407.6351	1.8140			
407.6391	1.8140			
407.6431	1.8130			
407.6471	1.8150			
407.6511	1.8140			
407.6551	1.8140			
407.6591	1.8150			
407.6631	1.8140			
407.6671	1.8140			
407.6711	1.8140			
407.6751	1.8150			
407.6791	1.8150			
407.6831	1.8150			
407.6871	1.8140			
407.6911	1.8140			
407.6951	1.8140			
407.6991	1.8140			
407.7031	1.8140			
407.7071	1.8140			
407.7111	1.8140			
407.7151	1.8140			
407.7191	1.8140			
407.7231	1.8150			
407.7271	1.8150			
407.7311	1.8140			
407.7351	1.8140			
407.7391	1.8140			
407.7431	1.8140			
407.7471	1.8140			
407.7511	1.8140			
407.7551	1.8140			
407.7591	1.8150			
407.7631	1.8140			
407.7671	1.8140			
407.7711	1.8140			
407.7751	1.8140			
407.7791	1.8150			
407.7831	1.8140			
407.7871	1.8130			
407.7911	1.8140			
407.7951	1.8140			
407.7991	1.8140			
407.8031	1.8140			
407.8071	1.8140			
407.8111	1.8140			
407.8151	1.8140			
407.8191	1.8140			
407.8231	1.8130			
407.8271	1.8140			
407.8311	1.8140			
407.8351	1.8140			
407.8391	1.8150			
407.8431	1.8140			
407.8471	1.8150			
407.8511	1.8140			
407.8551	1.8140			
407.8591	1.8150			
407.8631	1.8150			
407.8671	1.8150			
407.8711	1.8140			
407.8751	1.8140			
407.8791	1.8140			
407.8831	1.8140			
407.8871	1.8140			
407.8911	1.8140			
407.8951	1.8140			
407.8991	1.8150			
407.9031	1.8140			
407.9071	1.8140			
407.9111	1.8150			
407.9151	1.8140			
407.9191	1.8140			
407.9231	1.8150			
407.9271	1.8140			
407.9311	1.8150			
407.9351	1.8140			
407.9391	1.8140			
407.9431	1.8150			
407.9471	1.8140			
407.9511	1.8150			
407.9551	1.8150			
407.9591	1.8140			
407.9631	1.8130			
407.9671	1.8140			
407.9711	1.8140			
407.9751	1.8140			
407.9791	1.8150			
407.9830	1.8140			
407.9871	1.8140			
407.9911	1.8140			
407.9951	1.8130			
407.9991	1.8140			
408.0031	1.8140			
408.0071	1.8140			
408.0111	1.8140			
408.0151	1.8140			
408.0191	1.8150			
408.0230	1.8150			
408.0271	1.8140			
408.0311	1.8140			
408.0351	1.8140			
408.0391	1.8150			
408.0431	1.8140			
408.0471	1.8140			
408.0511	1.8140			
408.0551	1.8150			
408.0591	1.8140			
408.0631	1.8140			
408.0670	1.8140			
408.0711	1.8140			
408.0751	1.8140			
408.0791	1.8140			
408.0831	1.8150			
408.0871	1.8130			
408.0911	1.8150			
408.0951	1.8140			
408.0991	1.8140			
408.1031	1.8140			
408.1070	1.8150			
408.1111	1.8140			
408.1151	1.8140			
408.1191	1.8140			
408.1231	1.8150			
408.1271	1.8140			
408.1311	1.8150			
408.1351	1.8140			
408.1391	1.8140			
408.1431	1.8150			
408.1471	1.8140			
408.1511	1.8140			
408.1551	1.8150			
408.1591	1.8140			
408.1631	1.8140			
408.1671	1.8150			
408.1711	1.8140			
408.1751	1.8140			
408.1791	1.8140			
408.1831	1.8140			
408.1871	1.8140			
408.1911	1.8140			
408.1951	1.8150			
408.1991	1.8150			
408.2031	1.8150			
408.2071	1.8150			
408.2111	1.8150			
408.2151	1.8140			
408.2191	1.8140			
408.2231	1.8150			
408.2271	1.8140			
408.2310	1.8140			
408.2351	1.8150			
408.2391	1.8150			
408.2431	1.8140			
408.2471	1.8140			
408.2511	1.8140			
408.2551	1.8150			
408.2591	1.8150			
408.2631	1.8140			
408.2671	1.8140			
408.2711	1.8140			
408.2750	1.8150			
408.2791	1.8140			
408.2831	1.8150			
408.2871	1.8140			
408.2911	1.8140			
408.2951	1.8150			
408.2991	1.8140			
408.3031	1.8140			
408.3071	1.8140			
408.3111	1.8150			
408.3151	1.8150			
408.3191	1.8140			
408.3231	1.8140			
408.3271	1.8140			
408.3311	1.8150			
408.3351	1.8150			
408.3391	1.8140			
408.3431	1.8140			
408.3471	1.8140			
408.3511	1.8150			
408.3551	1.8140			
408.3591	1.8140			
408.3631	1.8150			
408.3671	1.8140			
408.3711	1.8140			
408.3751	1.8140			
408.3791	1.8140			
408.3831	1.8150			
408.3871	1.8140			
408.3911	1.8150			
408.3951	1.8140			
408.3991	1.8150			
408.4031	1.8150			
408.4071	1.8140			
408.4111	1.8140			
408.4151	1.8140			
408.4191	1.8150			
408.4231	1.8130			
408.4271	1.8140			
408.4311	1.8150			
408.4351	1.8150			
408.4390	1.8140			
408.4431	1.8140			
408.4471	1.8140			
408.4511	1.8140			
408.4551	1.8140			
408.4591	1.8150			
408.4631	1.8140			
408.4671	1.8140			
408.4711	1.8140			
408.4751	1.8150			
408.4791	1.8140			
408.4831	1.8140			
408.4871	1.8140			
408.4911	1.8140			
408.4951	1.8140			
408.4991	1.8140			
408.5031	1.8140			
408.5071	1.8140			
408.5111	1.8140			
408.5151	1.8130			
408.5191	1.8140			
408.5231	1.8140			
408.5271	1.8140			
408.5311	1.8150			
408.5351	1.8110			
408.5391	1.7990			
408.5431	1.7900			
408.5471	1.7770			
408.5511	1.7710			
408.5551	1.7650			
408.5591	1.7600			
408.5631	1.7560			
408.5671	1.7550			
408.5711	1.7550			
408.5751	1.7560			
408.5791	1.7620			
408.5831	1.7680			
408.5871	1.7720			
408.5911	1.7780			
408.5951	1.7870			
408.5991	1.7920			
408.6031	1.7950			
408.6070	1.7970			
408.6111	1.8010			
408.6151	1.8050			
408.6191	1.8050			
408.6231	1.8070			
408.6271	1.8080			
408.6311	1.8080			
408.6351	1.8070			
408.6391	1.8090			
408.6431	1.8090			
408.6471	1.8090			
408.6511	1.8100			
408.6551	1.8100			
408.6591	1.8100			
408.6631	1.8100			
408.6671	1.8100			
408.6711	1.8110			
408.6751	1.8110			
408.6791	1.8120			
408.6831	1.8110			
408.6871	1.8120			
408.6911	1.8120			
408.6951	1.8120			
408.6991	1.8120			
408.7031	1.8130			
408.7071	1.8120			
408.7111	1.8120			
408.7151	1.8120			
408.7191	1.8120			
408.7231	1.8120			
408.7271	1.8130			
408.7311	1.8120			
408.7351	1.8130			
408.7391	1.8130			
408.7431	1.8130			
408.7471	1.8120			
408.7511	1.8130			
408.7551	1.8120			
408.7591	1.8130			
408.7631	1.8130			
408.7671	1.8130			
408.7711	1.8130			
408.7751	1.8130			
408.7791	1.8130			
408.7831	1.8130			
408.7871	1.8130			
408.7911	1.8130			
408.7951	1.8130			
408.7991	1.8130			
408.8031	1.8130			
408.8071	1.8130			
408.8111	1.8130			
408.8151	1.8130			
408.8191	1.8130			
408.8231	1.8130			
408.8271	1.8140			
408.8311	1.8130			
408.8351	1.8140			
408.8391	1.8130			
408.8431	1.8130			
408.8471	1.8130			
408.8511	1.8130			
408.8551	1.8130			
408.8591	1.8130			
408.8631	1.8130			
408.8671	1.8130			
408.8711	1.8130			
408.8751	1.8140			
408.8791	1.8130			
408.8831	1.8140			
408.8871	1.8130			
408.8911	1.8130			
408.8951	1.8130			
408.8991	1.8130			
408.9031	1.8130			
408.9071	1.8130			
408.9111	1.8140			
408.9151	1.8130			
408.9191	1.8140			
408.9231	1.8140			
408.9271	1.8140			
408.9311	1.8140			
408.9351	1.8130			
408.9391	1.8130			
408.9431	1.8130			
408.9471	1.8130			
408.9511	1.8130			
408.9551	1.8130			
408.9591	1.8130			
408.9631	1.8140			
408.9671	1.8130			
408.9711	1.8140			
408.9751	1.8140			
408.9791	1.8140			
408.9831	1.8140			
408.9871	1.8140			
408.9911	1.8130			
408.9951	1.8130			
408.9991	1.8130			
409.0031	1.8140			
409.0071	1.8130			
409.0111	1.8130			
409.0151	1.8140			
409.0191	1.8130			
409.0231	1.8140			
409.0271	1.8130			
409.0311	1.8140			
409.0351	1.8140			
409.0391	1.8140			
409.0431	1.8140			
409.0471	1.8140			
409.0511	1.8130			
409.0551	1.8140			
409.0591	1.8140			
409.0631	1.8130			
409.0671	1.8130			
409.0711	1.8140			
409.0751	1.8130			
409.0791	1.8140			
409.0831	1.8140			
409.0871	1.8130			
409.0911	1.8130			
409.0951	1.8130			
409.0991	1.8130			
409.1031	1.8130			
409.1070	1.8140			
409.1111	1.8140			
409.1151	1.8140			
409.1191	1.8140			
409.1231	1.8150			
409.1271	1.8130			
409.1311	1.8140			
409.1351	1.8140			
409.1391	1.8140			
409.1431	1.8140			
409.1471	1.8140			
409.1511	1.8150			
409.1551	1.8140			
409.1591	1.8140			
409.1631	1.8130			
409.1671	1.8140			
409.1711	1.8130			
409.1751	1.8140			
409.1791	1.8140			
409.1831	1.8130			
409.1871	1.8140			
409.1911	1.8140			
409.1951	1.8130			
409.1991	1.8140			
409.2031	1.8140			
409.2071	1.8130			
409.2111	1.8140			
409.2151	1.8140			
409.2191	1.8140			
409.2231	1.8140			
409.2271	1.8140			
409.2311	1.8140			
409.2351	1.8130			
409.2391	1.8140			
409.2431	1.8130			
409.2471	1.8140			
409.2511	1.8140			
409.2551	1.8140			
409.2591	1.8140			
409.2631	1.8140			
409.2671	1.8130			
409.2711	1.8140			
409.2750	1.8140			
409.2791	1.8130			
409.2831	1.8130			
409.2871	1.8130			
409.2911	1.8140			
409.2951	1.8140			
409.2991	1.8140			
409.3031	1.8140			
409.3071	1.8140			
409.3111	1.8140			
409.3151	1.8140			
409.3191	1.8130			
409.3231	1.8140			
409.3271	1.8140			
409.3311	1.8140			
409.3351	1.8140			
409.3391	1.8140			
409.3431	1.8150			
409.3471	1.8150			
409.3511	1.8140			
409.3551	1.8140			
409.3591	1.8140			
409.3631	1.8130			
409.3671	1.8140			
409.3711	1.8140			
409.3751	1.8140			
409.3791	1.8140			
409.3831	1.8140			
409.3871	1.8130			
409.3911	1.8140			
409.3951	1.8130			
409.3991	1.8140			
409.4031	1.8150			
409.4071	1.8140			
409.4111	1.8140			
409.4151	1.8140			
409.4191	1.8140			
409.4231	1.8150			
409.4271	1.8130			
409.4311	1.8130			
409.4351	1.8140			
409.4391	1.8140			
409.4431	1.8140			
409.4471	1.8150			
409.4511	1.8140			
409.4551	1.8140			
409.4591	1.8140			
409.4631	1.8140			
409.4671	1.8140			
409.4711	1.8140			
409.4751	1.8140			
409.4791	1.8140			
409.4831	1.8140			
409.4871	1.8140			
409.4911	1.8140			
409.4951	1.8130			
409.4991	1.8150			
409.5031	1.8150			
409.5071	1.8140			
409.5111	1.8140			
409.5151	1.8140			
409.5191	1.8130			
409.5231	1.8130			
409.5271	1.8140			
409.5311	1.8140			
409.5351	1.8140			
409.5391	1.8140			
409.5431	1.8140			
409.5471	1.8140			
409.5511	1.8140			
409.5551	1.8150			
409.5591	1.8140			
409.5631	1.8140			
409.5671	1.8130			
409.5711	1.8140			
409.5751	1.8140			
409.5791	1.8140			
409.5831	1.8130			
409.5871	1.8140			
409.5911	1.8140			
409.5951	1.8140			
409.5991	1.8140			
409.6031	1.8140			
409.6071	1.8150			
409.6111	1.8130			
409.6151	1.8140			
409.6191	1.8140			
409.6231	1.8140			
409.6271	1.8130			
409.6311	1.8140			
409.6351	1.8140			
409.6391	1.8140			
409.6431	1.8140			
409.6471	1.8140			
409.6511	1.8140			
409.6551	1.8140			
409.6591	1.8140			
409.6631	1.8140			
409.6671	1.8140			
409.6711	1.8140			
409.6751	1.8140			
409.6791	1.8140			
409.6831	1.8140			
409.6871	1.8150			
409.6911	1.8140			
409.6951	1.8140			
409.6991	1.8140			
409.7031	1.8140			
409.7071	1.8140			
409.7111	1.8140			
409.7151	1.8150			
409.7191	1.8140			
409.7231	1.8140			
409.7271	1.8140			
409.7311	1.8150			
409.7351	1.8140			
409.7391	1.8140			
409.7431	1.8140			
409.7471	1.8140			
409.7511	1.8150			
409.7551	1.8140			
409.7591	1.8140			
409.7631	1.8140			
409.7671	1.8140			
409.7711	1.8150			
409.7751	1.8140			
409.7791	1.8130			
409.7831	1.8140			
409.7871	1.8140			
409.7911	1.8140			
409.7951	1.8130			
409.7991	1.8140			
409.8031	1.8140			
409.8071	1.8140			
409.8111	1.8140			
409.8151	1.8130			
409.8191	1.8150			
409.8231	1.8140			
409.8271	1.8140			
409.8311	1.8140			
409.8351	1.8140			
409.8391	1.8140			
409.8431	1.8140			
409.8471	1.8140			
409.8511	1.8140			
409.8551	1.8140			
409.8591	1.8140			
409.8631	1.8150			
409.8671	1.8150			
409.8711	1.8140			
409.8751	1.8140			
409.8791	1.8140			
409.8831	1.8140			
409.8871	1.8140			
409.8911	1.8140			
409.8951	1.8140			
409.8991	1.8150			
409.9031	1.8140			
409.9071	1.8140			
409.9111	1.8140			
409.9151	1.8140			
409.9191	1.8140			
409.9231	1.8140			
409.9271	1.8140			
409.9311	1.8140			
409.9351	1.8140			
409.9391	1.8140			
409.9431	1.8140			
409.9471	1.8140			
409.9511	1.8150			
409.9551	1.8140			
409.9591	1.8140			
409.9631	1.8140			
409.9671	1.8150			
409.9711	1.8140			
409.9751	1.8140			
409.9791	1.8140			
409.9831	1.8140			
409.9871	1.8140			
409.9911	1.8140			
409.9951	1.8140			
409.9991	1.8140			
410.0031	1.8140			
410.0071	1.8140			
410.0111	1.8140			
410.0151	1.8140			
410.0191	1.8140			
410.0231	1.8150			
410.0271	1.8150			
410.0311	1.8140			
410.0351	1.8140			
410.0391	1.8140			
410.0431	1.8130			
410.0471	1.8140			
410.0511	1.8140			
410.0551	1.8140			
410.0591	1.8150			
410.0631	1.8140			
410.0671	1.8140			
410.0711	1.8140			
410.0751	1.8140			
410.0791	1.8150			
410.0831	1.8140			
410.0871	1.8150			
410.0911	1.8150			
410.0951	1.8150			
410.0991	1.8140			
410.1031	1.8150			
410.1071	1.8150			
410.1111	1.8140			
410.1151	1.8140			
410.1191	1.8140			
410.1231	1.8150			
410.1271	1.8130			
410.1311	1.8140			
410.1351	1.8140			
410.1391	1.8140			
410.1431	1.8140			
410.1471	1.8140			
410.1511	1.8140			
410.1551	1.8140			
410.1591	1.8150			
410.1631	1.8140			
410.1671	1.8140			
410.1711	1.8140			
410.1751	1.8130			
410.1791	1.8140			
410.1831	1.8140			
410.1871	1.8140			
410.1911	1.8150			
410.1951	1.8140			
410.1991	1.8150			
410.2031	1.8140			
410.2071	1.8140			
410.2111	1.8140			
410.2151	1.8140			
410.2191	1.8140			
410.2231	1.8140			
410.2271	1.8140			
410.2311	1.8140			
410.2351	1.8150			
410.2391	1.8140			
410.2431	1.8140			
410.2471	1.8130			
410.2511	1.8140			
410.2551	1.8140			
410.2591	1.8150			
410.2631	1.8150			
410.2671	1.8140			
410.2711	1.8140			
410.2751	1.8140			
410.2791	1.8140			
410.2831	1.8140			
410.2871	1.8140			
410.2911	1.8140			
410.2951	1.8140			
410.2991	1.8140			
410.3031	1.8150			
410.3071	1.8130			
410.3111	1.8150			
410.3151	1.8140			
410.3191	1.8140			
410.3231	1.8140			
410.3271	1.8140			
410.3311	1.8140			
410.3351	1.8150			
410.3391	1.8140			
410.3431	1.8140			
410.3471	1.8140			
410.3511	1.8150			
410.3551	1.8150			
410.3591	1.8140			
410.3631	1.8140			
410.3671	1.8140			
410.3711	1.8140			
410.3751	1.8140			
410.3791	1.8140			
410.3831	1.8140			
410.3871	1.8150			
410.3911	1.8140			
410.3951	1.8140			
410.3991	1.8140			
410.4031	1.8150			
410.4071	1.8140			
410.4111	1.8150			
410.4151	1.8140			
410.4191	1.8140			
410.4231	1.8140			
410.4271	1.8140			
410.4311	1.8140			
410.4351	1.8140			
410.4391	1.8150			
410.4431	1.8140			
410.4471	1.8140			
410.4511	1.8130			
410.4551	1.8060			
410.4591	1.7940			
410.4631	1.7840			
410.4671	1.7750			
410.4711	1.7700			
410.4751	1.7640			
410.4791	1.7580			
410.4831	1.7560			
410.4871	1.7560			
410.4911	1.7570			
410.4951	1.7600			
410.4991	1.7660			
410.5031	1.7710			
410.5071	1.7770			
410.5111	1.7850			
410.5151	1.7900			
410.5191	1.7940			
410.5231	1.7960			
410.5271	1.7990			
410.5311	1.8010			
410.5351	1.8040			
410.5391	1.8060			
410.5431	1.8080			
410.5471	1.8080			
410.5511	1.8080			
410.5551	1.8080			
410.5591	1.8090			
410.5631	1.8100			
410.5671	1.8100			
410.5711	1.8100			
410.5751	1.8100			
410.5791	1.8100			
410.5831	1.8120			
410.5871	1.8110			
410.5911	1.8110			
410.5951	1.8120			
410.5991	1.8120			
410.6031	1.8120			
410.6071	1.8130			
410.6111	1.8120			
410.6151	1.8120			
410.6191	1.8130			
410.6231	1.8130			
410.6271	1.8120			
410.6311	1.8120			
410.6351	1.8130			
410.6391	1.8130			
410.6431	1.8130			
410.6471	1.8130			
410.6511	1.8130			
410.6551	1.8130			
410.6591	1.8120			
410.6631	1.8130			
410.6671	1.8120			
410.6711	1.8130			
410.6751	1.8120			
410.6791	1.8130			
410.6831	1.8130			
410.6871	1.8130			
410.6911	1.8130			
410.6951	1.8130			
410.6991	1.8130			
410.7031	1.8140			
410.7071	1.8130			
410.7111	1.8130			
410.7151	1.8130			
410.7191	1.8130			
410.7231	1.8130			
410.7271	1.8130			
410.7311	1.8130			
410.7351	1.8140			
410.7391	1.8140			
410.7431	1.8140			
410.7471	1.8130			
410.7511	1.8140			
410.7551	1.8130			
410.7591	1.8130			
410.7631	1.8140			
410.7671	1.8130			
410.7711	1.8130			
410.7751	1.8130			
410.7791	1.8130			
410.7831	1.8130			
410.7871	1.8130			
410.7911	1.8140			
410.7951	1.8140			
410.7991	1.8130			
410.8031	1.8140			
410.8071	1.8130			
410.8111	1.8140			
410.8151	1.8140			
410.8191	1.8140			
410.8231	1.8130			
410.8271	1.8140			
410.8311	1.8140			
410.8351	1.8140			
410.8391	1.8130			
410.8431	1.8130			
410.8471	1.8140			
410.8511	1.8130			
410.8551	1.8140			
410.8591	1.8140			
410.8631	1.8130			
410.8671	1.8130			
410.8711	1.8140			
410.8751	1.8140			
410.8791	1.8140			
410.8831	1.8130			
410.8871	1.8140			
410.8911	1.8140			
410.8951	1.8130			
410.8991	1.8140			
410.9031	1.8140			
410.9071	1.8140			
410.9111	1.8140			
410.9151	1.8140			
410.9191	1.8140			
410.9231	1.8140			
410.9271	1.8130			
410.9311	1.8140			
410.9351	1.8130			
410.9391	1.8140			
410.9431	1.8140			
410.9471	1.8140			
410.9511	1.8150			
410.9551	1.8140			
410.9591	1.8140			
410.9631	1.8140			
410.9671	1.8140			
410.9711	1.8140			
410.9751	1.8140			
410.9791	1.8140			
410.9831	1.8140			
410.9871	1.8140			
410.9911	1.8140			
410.9951	1.8130			
410.9991	1.8140			
411.0031	1.8140			
411.0071	1.8140			
411.0111	1.8140			
411.0151	1.8130			
411.0191	1.8140			
411.0231	1.8140			
411.0271	1.8140			
411.0311	1.8140			
411.0351	1.8140			
411.0391	1.8140			
411.0431	1.8140			
411.0471	1.8140			
411.0511	1.8140			
411.0551	1.8130			
411.0591	1.8150			
411.0631	1.8140			
411.0671	1.8140			
411.0711	1.8140			
411.0751	1.8130			
411.0791	1.8140			
411.0831	1.8140			
411.0871	1.8140			
411.0911	1.8130			
411.0951	1.8130			
411.0991	1.8130			
411.1031	1.8140			
411.1071	1.8140			
411.1111	1.8140			
411.1151	1.8140			
411.1191	1.8140			
411.1231	1.8140			
411.1271	1.8140			
411.1311	1.8140			
411.1351	1.8140			
411.1391	1.8130			
411.1431	1.8130			
411.1471	1.8150			
411.1511	1.8140			
411.1551	1.8140			
411.1591	1.8140			
411.1631	1.8140			
411.1671	1.8140			
411.1711	1.8150			
411.1751	1.8140			
411.1791	1.8140			
411.1831	1.8140			
411.1871	1.8140			
411.1911	1.8140			
411.1951	1.8140			
411.1991	1.8140			
411.2031	1.8140			
411.2071	1.8140			
411.2111	1.8140			
411.2151	1.8140			
411.2191	1.8130			
411.2231	1.8140			
411.2271	1.8140			
411.2311	1.8150			
411.2351	1.8140			
411.2391	1.8150			
411.2431	1.8140			
411.2471	1.8130			
411.2511	1.8140			
411.2551	1.8140			
411.2591	1.8140			
411.2631	1.8140			
411.2671	1.8140			
411.2711	1.8150			
411.2751	1.8140			
411.2791	1.8150			
411.2831	1.8140			
411.2871	1.8140			
411.2911	1.8140			
411.2951	1.8130			
411.2991	1.8140			
411.3031	1.8140			
411.3071	1.8140			
411.3111	1.8130			
411.3151	1.8140			
411.3191	1.8140			
411.3231	1.8140			
411.3271	1.8130			
411.3311	1.8150			
411.3351	1.8140			
411.3391	1.8150			
411.3431	1.8140			
411.3471	1.8140			
411.3511	1.8130			
411.3551	1.8140			
411.3591	1.8140			
411.3631	1.8140			
411.3671	1.8140			
411.3711	1.8150			
411.3751	1.8140			
411.3791	1.8140			
411.3831	1.8140			
411.3871	1.8150			
411.3911	1.8140			
411.3951	1.8140			
411.3991	1.8140			
411.4031	1.8140			
411.4071	1.8140			
411.4111	1.8140			
411.4151	1.8140			
411.4191	1.8140			
411.4231	1.8140			
411.4271	1.8140			
411.4311	1.8140			
411.4351	1.8140			
411.4391	1.8140			
411.4431	1.8140			
411.4471	1.8140			
411.4511	1.8140			
411.4551	1.8140			
411.4591	1.8140			
411.4631	1.8140			
411.4671	1.8140			
411.4711	1.8140			
411.4751	1.8140			
411.4791	1.8140			
411.4831	1.8150			
411.4871	1.8140			
411.4911	1.8140			
411.4951	1.8140			
411.4991	1.8140			
411.5031	1.8140			
411.5071	1.8140			
411.5111	1.8140			
411.5151	1.8130			
411.5191	1.8130			
411.5231	1.8140			
411.5271	1.8130			
411.5311	1.8130			
411.5351	1.8130			
411.5391	1.8140			
411.5431	1.8140			
411.5471	1.8140			
411.5511	1.8140			
411.5551	1.8140			
411.5591	1.8140			
411.5631	1.8140			
411.5671	1.8140			
411.5711	1.8140			
411.5751	1.8140			
411.5791	1.8140			
411.5831	1.8150			
411.5871	1.8130			
411.5911	1.8150			
411.5951	1.8140			
411.5991	1.8130			
411.6031	1.8130			
411.6071	1.8140			
411.6111	1.8140			
411.6151	1.8140			
411.6191	1.8140			
411.6231	1.8140			
411.6271	1.8140			
411.6311	1.8140			
411.6351	1.8140			
411.6391	1.8140			
411.6431	1.8140			
411.6471	1.8140			
411.6511	1.8140			
411.6551	1.8130			
411.6591	1.8140			
411.6631	1.8140			
411.6671	1.8140			
411.6711	1.8140			
411.6751	1.8140			
411.6791	1.8150			
411.6831	1.8140			
411.6871	1.8140			
411.6911	1.8150			
411.6951	1.8140			
411.6991	1.8140			
411.7031	1.8140			
411.7071	1.8140			
411.7111	1.8140			
411.7151	1.8140			
411.7191	1.8140			
411.7231	1.8150			
411.7271	1.8140			
411.7311	1.8130			
411.7351	1.8140			
411.7391	1.8140			
411.7431	1.8150			
411.7471	1.8140			
411.7511	1.8140			
411.7551	1.8140			
411.7591	1.8140			
411.7631	1.8140			
411.7671	1.8150			
411.7711	1.8140			
411.7751	1.8130			
411.7791	1.8140			
411.7831	1.8140			
411.7871	1.8140			
411.7911	1.8130			
411.7951	1.8140			
411.7991	1.8140			
411.8031	1.8140			
411.8071	1.8140			
411.8111	1.8140			
411.8151	1.8140			
411.8191	1.8140			
411.8231	1.8150			
411.8271	1.8140			
411.8311	1.8140			
411.8351	1.8140			
411.8391	1.8140			
411.8431	1.8140			
411.8471	1.8130			
411.8511	1.8140			
411.8551	1.8140			
411.8591	1.8140			
411.8631	1.8140			
411.8671	1.8140			
411.8711	1.8140			
411.8751	1.8140			
411.8791	1.8140			
411.8831	1.8140			
411.8871	1.8140			
411.8911	1.8140			
411.8951	1.8140			
411.8991	1.8140			
411.9031	1.8140			
411.9071	1.8150			
411.9111	1.8140			
411.9151	1.8140			
411.9191	1.8140			
411.9231	1.8130			
411.9271	1.8130			
411.9311	1.8130			
411.9351	1.8140			
411.9391	1.8140			
411.9431	1.8140			
411.9471	1.8140			
411.9511	1.8140			
411.9551	1.8140			
411.9591	1.8130			
411.9631	1.8140			
411.9671	1.8150			
411.9711	1.8140			
411.9751	1.8130			
411.9791	1.8140			
411.9831	1.8140			
411.9871	1.8140			
411.9911	1.8140			
411.9951	1.8140			
411.9991	1.8140			
412.0031	1.8140			
412.0071	1.8140			
412.0111	1.8140			
412.0151	1.8140			
412.0191	1.8140			
412.0231	1.8150			
412.0271	1.8140			
412.0311	1.8140			
412.0351	1.8140			
412.0391	1.8140			
412.0431	1.8140			
412.0471	1.8140			
412.0511	1.8140			
412.0551	1.8140			
412.0591	1.8130			
412.0631	1.8150			
412.0671	1.8150			
412.0711	1.8140			
412.0751	1.8140			
412.0791	1.8140			
412.0831	1.8140			
412.0871	1.8140			
412.0911	1.8140			
412.0951	1.8140			
412.0991	1.8130			
412.1031	1.8140			
412.1071	1.8140			
412.1111	1.8140			
412.1151	1.8150			
412.1191	1.8150			
412.1231	1.8150			
412.1271	1.8130			
412.1311	1.8140			
412.1351	1.8140			
412.1391	1.8140			
412.1431	1.8140			
412.1471	1.8150			
412.1511	1.8140			
412.1551	1.8140			
412.1591	1.8140			
412.1631	1.8150			
412.1671	1.8140			
412.1711	1.8140			
412.1751	1.8140			
412.1791	1.8140			
412.1831	1.8150			
412.1871	1.8140			
412.1911	1.8140			
412.1951	1.8140			
412.1991	1.8140			
412.2031	1.8140			
412.2071	1.8140			
412.2111	1.8150			
412.2151	1.8140			
412.2191	1.8150			
412.2231	1.8140			
412.2271	1.8140			
412.2311	1.8140			
