Time 0	sarc.Sarc Const	Mark Time	Marks	
175.8101	1.5920			
175.8141	1.5980			
175.8181	1.6000			
175.8221	1.6020			
175.8261	1.6030			
175.8301	1.6030			
175.8341	1.6040			
175.8381	1.6050			
175.8421	1.6060			
175.8461	1.6060			
175.8501	1.6070			
175.8541	1.6080			
175.8581	1.6080			
175.8621	1.6080			
175.8661	1.6090			
175.8701	1.6100			
175.8741	1.6110			
175.8781	1.6120			
175.8821	1.6120			
175.8861	1.6110			
175.8901	1.6110			
175.8941	1.6130			
175.8981	1.6130			
175.9021	1.6140			
175.9061	1.6130			
175.9101	1.6140			
175.9141	1.6130			
175.9181	1.6140			
175.9221	1.6130			
175.9261	1.6140			
175.9301	1.6150			
175.9341	1.6130			
175.9381	1.6140			
175.9421	1.6150			
175.9461	1.6150			
175.9501	1.6140			
175.9541	1.6150			
175.9581	1.6150			
175.9621	1.6160			
175.9661	1.6160			
175.9701	1.6150			
175.9741	1.6090			
175.9781	1.5890			
175.9821	1.5550			
175.9861	1.5250			
175.9901	1.5040			
175.9941	1.4840			
175.9981	1.4740			
176.0021	1.4670			
176.0061	1.4550			
176.0101	1.4520			
176.0141	1.4500			
176.0182	1.4530			
176.0221	1.4580			
176.0261	1.4730			
176.0301	1.4870			
176.0341	1.5120			
176.0381	1.5420			
176.0421	1.5680			
176.0461	1.5880			
176.0501	1.5980			
176.0541	1.6000			
176.0581	1.6010			
176.0621	1.6030			
176.0661	1.6040			
176.0701	1.6050			
176.0741	1.6060			
176.0781	1.6050			
176.0821	1.6060			
176.0861	1.6080			
176.0901	1.6080			
176.0941	1.6080			
176.0981	1.6090			
176.1022	1.6100			
176.1061	1.6090			
176.1101	1.6110			
176.1141	1.6100			
176.1181	1.6130			
176.1221	1.6110			
176.1261	1.6120			
176.1301	1.6120			
176.1341	1.6130			
176.1381	1.6120			
176.1421	1.6130			
176.1461	1.6120			
176.1501	1.6140			
176.1541	1.6130			
176.1581	1.6150			
176.1621	1.6130			
176.1661	1.6160			
176.1701	1.6150			
176.1741	1.6150			
176.1781	1.6140			
176.1821	1.6150			
176.1862	1.6170			
176.1901	1.6160			
176.1941	1.6170			
176.1981	1.6130			
176.2021	1.5980			
176.2061	1.5660			
176.2101	1.5340			
176.2141	1.5080			
176.2181	1.4950			
176.2221	1.4780			
176.2262	1.4720			
176.2301	1.4620			
176.2341	1.4550			
176.2381	1.4530			
176.2421	1.4530			
176.2461	1.4600			
176.2501	1.4710			
176.2541	1.4870			
176.2581	1.5100			
176.2621	1.5400			
176.2661	1.5680			
176.2701	1.5860			
176.2741	1.5960			
176.2781	1.5990			
176.2821	1.6010			
176.2861	1.6010			
176.2901	1.6020			
176.2941	1.6030			
176.2981	1.6040			
176.3021	1.6050			
176.3061	1.6050			
176.3101	1.6060			
176.3141	1.6070			
176.3181	1.6080			
176.3221	1.6080			
176.3261	1.6090			
176.3301	1.6080			
176.3341	1.6090			
176.3381	1.6110			
176.3421	1.6100			
176.3461	1.6110			
176.3501	1.6130			
176.3541	1.6110			
176.3581	1.6120			
176.3621	1.6130			
176.3661	1.6130			
176.3701	1.6130			
176.3741	1.6140			
176.3781	1.6140			
176.3821	1.6140			
176.3861	1.6130			
176.3901	1.6130			
176.3941	1.6150			
176.3981	1.6130			
176.4021	1.6150			
176.4061	1.6150			
176.4101	1.6150			
176.4141	1.6150			
176.4181	1.6150			
176.4221	1.6150			
176.4261	1.6160			
176.4301	1.6170			
176.4341	1.6150			
176.4381	1.6140			
176.4421	1.6170			
176.4461	1.6170			
176.4501	1.6170			
176.4541	1.6170			
176.4581	1.6030			
176.4621	1.5710			
176.4661	1.5380			
176.4701	1.5100			
176.4741	1.4950			
176.4781	1.4770			
176.4821	1.4700			
176.4861	1.4570			
176.4901	1.4520			
176.4941	1.4480			
176.4981	1.4490			
176.5021	1.4510			
176.5061	1.4600			
176.5101	1.4740			
176.5141	1.4960			
176.5181	1.5250			
176.5221	1.5540			
176.5261	1.5710			
176.5301	1.5910			
176.5341	1.5970			
176.5381	1.6000			
176.5421	1.6020			
176.5461	1.6030			
176.5501	1.6030			
176.5541	1.6040			
176.5581	1.6050			
176.5621	1.6050			
176.5661	1.6060			
176.5701	1.6060			
176.5741	1.6080			
176.5781	1.6080			
176.5821	1.6090			
176.5861	1.6090			
176.5901	1.6100			
176.5941	1.6100			
176.5981	1.6090			
176.6021	1.6100			
176.6061	1.6110			
176.6101	1.6110			
176.6141	1.6110			
176.6181	1.6130			
176.6221	1.6060			
176.6261	1.5890			
176.6301	1.5610			
176.6341	1.5330			
176.6381	1.5100			
176.6421	1.5010			
176.6461	1.4860			
176.6501	1.4800			
176.6541	1.4760			
176.6581	1.4750			
176.6621	1.4760			
176.6661	1.4810			
176.6701	1.4990			
176.6741	1.5150			
176.6781	1.5400			
176.6821	1.5680			
176.6861	1.5880			
176.6901	1.5980			
176.6941	1.6010			
176.6981	1.6030			
176.7021	1.6040			
176.7061	1.6040			
176.7101	1.6050			
176.7141	1.6060			
176.7181	1.6060			
176.7221	1.6070			
176.7262	1.6080			
176.7301	1.6070			
176.7341	1.6080			
176.7381	1.6090			
176.7421	1.6100			
176.7461	1.6100			
176.7501	1.6110			
176.7541	1.6100			
176.7581	1.6090			
176.7621	1.6110			
176.7661	1.6120			
176.7701	1.6110			
176.7741	1.6110			
176.7781	1.6120			
176.7821	1.6110			
176.7861	1.6120			
176.7901	1.6120			
176.7941	1.6130			
176.7981	1.6140			
176.8021	1.6140			
176.8061	1.6150			
176.8102	1.6130			
176.8141	1.6140			
176.8181	1.6140			
176.8221	1.6150			
176.8261	1.6150			
176.8301	1.6150			
176.8341	1.6150			
176.8381	1.6140			
176.8421	1.6160			
176.8461	1.6160			
176.8501	1.6160			
176.8541	1.6160			
176.8581	1.6080			
176.8621	1.5870			
176.8661	1.5490			
176.8701	1.5220			
176.8741	1.5020			
176.8781	1.4820			
176.8821	1.4740			
176.8861	1.4650			
176.8901	1.4570			
176.8942	1.4530			
176.8981	1.4530			
176.9021	1.4540			
176.9061	1.4640			
176.9101	1.4750			
176.9141	1.4990			
176.9181	1.5260			
176.9221	1.5530			
176.9261	1.5730			
176.9301	1.5930			
176.9342	1.5990			
176.9381	1.6010			
176.9421	1.6020			
176.9461	1.6030			
176.9501	1.6040			
176.9541	1.6040			
176.9581	1.6050			
176.9621	1.6050			
176.9661	1.6070			
176.9701	1.6070			
176.9741	1.6070			
176.9781	1.6080			
176.9821	1.6080			
176.9861	1.6100			
176.9901	1.6100			
176.9941	1.6110			
176.9981	1.6100			
177.0021	1.6100			
177.0061	1.6100			
177.0101	1.6110			
177.0141	1.6120			
177.0182	1.6120			
177.0221	1.6110			
177.0261	1.6120			
177.0301	1.6130			
177.0341	1.6130			
177.0381	1.6130			
177.0421	1.6150			
177.0461	1.6130			
177.0501	1.6130			
177.0541	1.6140			
177.0581	1.6140			
177.0621	1.6150			
177.0661	1.6140			
177.0701	1.6150			
177.0741	1.6160			
177.0781	1.6140			
177.0821	1.6140			
177.0861	1.6150			
177.0901	1.6150			
177.0941	1.6160			
177.0981	1.6150			
177.1022	1.6150			
177.1061	1.6160			
177.1101	1.6150			
177.1141	1.6150			
177.1181	1.6160			
177.1221	1.6070			
177.1261	1.5820			
177.1301	1.5480			
177.1341	1.5200			
177.1381	1.5000			
177.1421	1.4790			
177.1461	1.4720			
177.1501	1.4610			
177.1541	1.4520			
177.1581	1.4510			
177.1621	1.4480			
177.1661	1.4510			
177.1701	1.4540			
177.1741	1.4690			
177.1781	1.4840			
177.1821	1.5100			
177.1861	1.5420			
177.1901	1.5680			
177.1941	1.5870			
177.1981	1.5960			
177.2021	1.5990			
177.2061	1.6010			
177.2101	1.6020			
177.2141	1.6030			
177.2181	1.6040			
177.2221	1.6050			
177.2262	1.6050			
177.2301	1.6050			
177.2341	1.6060			
177.2381	1.6080			
177.2421	1.6080			
177.2461	1.6080			
177.2501	1.6090			
177.2541	1.6090			
177.2581	1.6090			
177.2621	1.6100			
177.2661	1.6090			
177.2701	1.6100			
177.2741	1.6110			
177.2781	1.6110			
177.2821	1.6110			
177.2861	1.6100			
177.2901	1.6100			
177.2941	1.6100			
177.2981	1.6120			
177.3021	1.6120			
177.3061	1.6120			
177.3102	1.6130			
177.3141	1.6140			
177.3181	1.6140			
177.3221	1.6130			
177.3261	1.6150			
177.3301	1.6150			
177.3341	1.6150			
177.3381	1.6150			
177.3421	1.6150			
177.3461	1.6140			
177.3501	1.6160			
177.3541	1.6150			
177.3581	1.6150			
177.3621	1.6080			
177.3661	1.5810			
177.3701	1.5470			
177.3741	1.5210			
177.3781	1.5010			
177.3821	1.4820			
177.3861	1.4730			
177.3901	1.4630			
177.3941	1.4560			
177.3981	1.4520			
177.4021	1.4510			
177.4061	1.4530			
177.4101	1.4660			
177.4141	1.4750			
177.4181	1.5000			
177.4221	1.5280			
177.4261	1.5560			
177.4301	1.5730			
177.4341	1.5910			
177.4381	1.5980			
177.4421	1.6000			
177.4461	1.6020			
177.4501	1.6020			
177.4541	1.6020			
177.4581	1.6030			
177.4621	1.6040			
177.4661	1.6050			
177.4701	1.6050			
177.4741	1.6060			
177.4781	1.6070			
177.4821	1.6070			
177.4861	1.6080			
177.4901	1.6080			
177.4941	1.6090			
177.4981	1.6090			
177.5021	1.6100			
177.5061	1.6110			
177.5101	1.6110			
177.5141	1.6110			
177.5181	1.6110			
177.5221	1.6110			
177.5261	1.6120			
177.5301	1.6120			
177.5341	1.6120			
177.5381	1.6110			
177.5421	1.6130			
177.5461	1.6140			
177.5501	1.6130			
177.5541	1.6130			
177.5581	1.6140			
177.5621	1.6130			
177.5661	1.6130			
177.5701	1.6150			
177.5741	1.6140			
177.5781	1.6150			
177.5821	1.6160			
177.5861	1.6160			
177.5901	1.6170			
177.5941	1.6150			
177.5981	1.6150			
177.6021	1.6160			
177.6061	1.6160			
177.6101	1.6150			
177.6141	1.6020			
177.6181	1.5690			
177.6221	1.5350			
177.6261	1.5090			
177.6301	1.4920			
177.6341	1.4770			
177.6381	1.4690			
177.6421	1.4580			
177.6461	1.4520			
177.6501	1.4500			
177.6541	1.4510			
177.6581	1.4530			
177.6621	1.4670			
177.6661	1.4790			
177.6701	1.5040			
177.6741	1.5330			
177.6781	1.5630			
177.6821	1.5780			
177.6862	1.5930			
177.6901	1.5990			
177.6941	1.6000			
177.6981	1.6020			
177.7021	1.6030			
177.7061	1.6030			
177.7101	1.6040			
177.7141	1.6050			
177.7181	1.6050			
177.7221	1.6060			
177.7262	1.6070			
177.7301	1.6080			
177.7341	1.6080			
177.7381	1.6090			
177.7421	1.6090			
177.7461	1.6100			
177.7501	1.6100			
177.7541	1.6100			
177.7581	1.6100			
177.7621	1.6110			
177.7661	1.6100			
177.7701	1.6120			
177.7741	1.6120			
177.7781	1.6120			
177.7821	1.6130			
177.7861	1.6130			
177.7901	1.6140			
177.7941	1.6130			
177.7981	1.6130			
177.8021	1.6140			
177.8061	1.6140			
177.8102	1.6140			
177.8141	1.6150			
177.8181	1.6150			
177.8221	1.6140			
177.8261	1.6150			
177.8301	1.6160			
177.8341	1.6160			
177.8381	1.6140			
177.8421	1.6160			
177.8461	1.6170			
177.8501	1.6150			
177.8541	1.6170			
177.8581	1.6170			
177.8621	1.6160			
177.8661	1.6160			
177.8701	1.6150			
177.8741	1.6110			
177.8781	1.5930			
177.8821	1.5590			
177.8861	1.5290			
177.8901	1.5050			
177.8942	1.4840			
177.8981	1.4740			
177.9021	1.4660			
177.9061	1.4560			
177.9101	1.4510			
177.9141	1.4510			
177.9181	1.4510			
177.9221	1.4550			
177.9261	1.4700			
177.9301	1.4810			
177.9342	1.5080			
177.9381	1.5370			
177.9421	1.5660			
177.9461	1.5850			
177.9501	1.5960			
177.9541	1.6000			
177.9581	1.6020			
177.9621	1.6030			
177.9661	1.6030			
177.9701	1.6050			
177.9741	1.6050			
177.9781	1.6050			
177.9821	1.6060			
177.9861	1.6070			
177.9901	1.6070			
177.9941	1.6080			
177.9981	1.6080			
178.0021	1.6090			
178.0061	1.6090			
178.0101	1.6090			
178.0141	1.6100			
178.0182	1.6110			
178.0221	1.6120			
178.0261	1.6110			
178.0301	1.6120			
178.0341	1.6120			
178.0381	1.6120			
178.0421	1.6110			
178.0461	1.6130			
178.0501	1.6130			
178.0541	1.6130			
178.0581	1.6120			
178.0621	1.6140			
178.0661	1.6140			
178.0701	1.6150			
178.0741	1.6160			
178.0781	1.6150			
178.0821	1.6150			
178.0861	1.6160			
178.0901	1.6150			
178.0941	1.6170			
178.0981	1.6160			
178.1022	1.6150			
178.1061	1.6130			
178.1101	1.6140			
178.1141	1.6130			
178.1181	1.6140			
178.1221	1.6150			
178.1261	1.6140			
178.1301	1.6150			
178.1341	1.6160			
178.1381	1.6160			
178.1422	1.6150			
178.1461	1.6150			
178.1501	1.6160			
178.1541	1.6130			
178.1581	1.5980			
178.1621	1.5660			
178.1661	1.5330			
178.1701	1.5060			
178.1741	1.4890			
178.1781	1.4740			
178.1821	1.4660			
178.1861	1.4560			
178.1901	1.4500			
178.1941	1.4490			
178.1981	1.4480			
178.2021	1.4510			
178.2061	1.4570			
178.2101	1.4730			
178.2141	1.4990			
178.2181	1.5260			
178.2221	1.5530			
178.2262	1.5720			
178.2301	1.5900			
178.2341	1.5970			
178.2381	1.6000			
178.2421	1.6000			
178.2461	1.6020			
178.2501	1.6030			
178.2541	1.6040			
178.2581	1.6050			
178.2621	1.6050			
178.2661	1.6060			
178.2701	1.6070			
178.2741	1.6080			
178.2781	1.6080			
178.2821	1.6090			
178.2861	1.6080			
178.2901	1.6100			
178.2941	1.6100			
178.2981	1.6100			
178.3021	1.6100			
178.3061	1.6110			
178.3101	1.6110			
178.3141	1.6130			
178.3181	1.6120			
178.3221	1.6130			
178.3261	1.6130			
178.3301	1.6130			
178.3341	1.6130			
178.3381	1.6130			
178.3421	1.6130			
178.3461	1.6130			
178.3501	1.6150			
178.3541	1.6140			
178.3581	1.6150			
178.3621	1.6150			
178.3661	1.6140			
178.3701	1.6130			
178.3741	1.6160			
178.3781	1.6180			
178.3821	1.6160			
178.3861	1.6150			
178.3901	1.6170			
178.3942	1.6150			
178.3981	1.6160			
178.4021	1.6150			
178.4061	1.6030			
178.4101	1.5710			
178.4141	1.5380			
178.4181	1.5110			
178.4221	1.4970			
178.4261	1.4780			
178.4301	1.4730			
178.4342	1.4660			
178.4381	1.4570			
178.4421	1.4530			
178.4461	1.4520			
178.4501	1.4570			
178.4541	1.4700			
178.4581	1.4800			
178.4621	1.5050			
178.4661	1.5350			
178.4701	1.5640			
178.4741	1.5780			
178.4781	1.5950			
178.4821	1.6000			
178.4861	1.6010			
178.4901	1.6030			
178.4941	1.6040			
178.4981	1.6030			
178.5021	1.6040			
178.5061	1.6060			
178.5101	1.6060			
178.5141	1.6070			
178.5182	1.6070			
178.5221	1.6080			
178.5261	1.6090			
178.5301	1.6090			
178.5341	1.6090			
178.5381	1.6100			
178.5421	1.6010			
178.5461	1.5760			
178.5501	1.5590			
178.5541	1.5370			
178.5581	1.5230			
178.5621	1.5120			
178.5661	1.5060			
178.5701	1.5030			
178.5741	1.5040			
178.5781	1.5050			
178.5821	1.5110			
178.5861	1.5290			
178.5901	1.5460			
178.5941	1.5680			
178.5981	1.5870			
178.6022	1.5970			
178.6061	1.6020			
178.6101	1.6030			
178.6141	1.6040			
178.6181	1.6050			
178.6221	1.6060			
178.6261	1.6060			
178.6301	1.6070			
178.6341	1.6070			
178.6381	1.6070			
178.6422	1.6080			
178.6461	1.6100			
178.6501	1.6090			
178.6541	1.6100			
178.6581	1.6100			
178.6621	1.6110			
178.6661	1.6110			
178.6701	1.6110			
178.6741	1.6130			
178.6781	1.6130			
178.6821	1.6130			
178.6861	1.6130			
178.6901	1.6120			
178.6941	1.6130			
178.6981	1.6140			
178.7021	1.6130			
178.7061	1.6140			
178.7101	1.6150			
178.7141	1.6140			
178.7181	1.6130			
178.7221	1.6140			
178.7261	1.6160			
178.7301	1.6160			
178.7341	1.6140			
178.7381	1.6150			
178.7421	1.6150			
178.7461	1.6170			
178.7501	1.6160			
178.7541	1.6180			
178.7581	1.6150			
178.7621	1.6150			
178.7662	1.6160			
178.7701	1.6170			
178.7741	1.6180			
178.7781	1.6160			
178.7821	1.6180			
178.7861	1.6130			
178.7901	1.5970			
178.7941	1.5620			
178.7981	1.5310			
178.8021	1.5060			
178.8061	1.4860			
178.8101	1.4750			
178.8141	1.4680			
178.8181	1.4570			
178.8221	1.4530			
178.8261	1.4510			
178.8301	1.4510			
178.8341	1.4560			
178.8381	1.4680			
178.8421	1.4810			
178.8461	1.5080			
178.8501	1.5380			
178.8541	1.5660			
178.8581	1.5840			
178.8621	1.5950			
178.8661	1.5990			
178.8701	1.6010			
178.8741	1.6020			
178.8781	1.6020			
178.8821	1.6030			
178.8861	1.6040			
178.8901	1.6040			
178.8941	1.6050			
178.8981	1.6050			
178.9021	1.6070			
178.9061	1.6070			
178.9101	1.6080			
178.9141	1.6090			
178.9181	1.6090			
178.9221	1.6080			
178.9261	1.6100			
178.9301	1.6080			
178.9342	1.6100			
178.9381	1.6090			
178.9421	1.6090			
178.9461	1.6110			
178.9501	1.6110			
178.9541	1.6120			
178.9581	1.6110			
178.9621	1.6110			
178.9661	1.6130			
178.9701	1.6120			
178.9741	1.6140			
178.9781	1.6130			
178.9821	1.6130			
178.9861	1.6140			
178.9901	1.6120			
178.9941	1.6150			
178.9981	1.6140			
179.0021	1.6140			
179.0061	1.6130			
179.0101	1.6160			
179.0141	1.6140			
179.0181	1.6150			
179.0221	1.6140			
179.0261	1.6160			
179.0301	1.6100			
179.0341	1.5900			
179.0381	1.5540			
179.0421	1.5230			
179.0461	1.5020			
179.0501	1.4820			
179.0541	1.4740			
179.0581	1.4670			
179.0621	1.4560			
179.0661	1.4520			
179.0701	1.4520			
179.0741	1.4540			
179.0781	1.4610			
179.0821	1.4740			
179.0861	1.4970			
179.0901	1.5240			
179.0941	1.5530			
179.0982	1.5720			
179.1021	1.5910			
179.1061	1.5970			
179.1101	1.6000			
179.1141	1.6010			
179.1181	1.6030			
179.1221	1.6030			
179.1261	1.6030			
179.1301	1.6050			
179.1341	1.6050			
179.1381	1.6060			
179.1421	1.6070			
179.1461	1.6080			
179.1501	1.6080			
179.1541	1.6090			
179.1582	1.6090			
179.1621	1.6100			
179.1661	1.6090			
179.1701	1.6110			
179.1742	1.6100			
179.1781	1.6110			
179.1821	1.6110			
179.1861	1.6120			
179.1901	1.6130			
179.1941	1.6120			
179.1981	1.6120			
179.2021	1.6130			
179.2061	1.6120			
179.2101	1.6140			
179.2141	1.6140			
179.2181	1.6150			
179.2222	1.6130			
179.2261	1.6150			
179.2301	1.6150			
179.2341	1.6140			
179.2381	1.6140			
179.2421	1.6140			
179.2461	1.6160			
179.2501	1.6160			
179.2542	1.6150			
179.2581	1.6010			
179.2621	1.5690			
179.2661	1.5380			
179.2701	1.5100			
179.2741	1.4950			
179.2781	1.4790			
179.2822	1.4720			
179.2861	1.4650			
179.2901	1.4560			
179.2941	1.4550			
179.2981	1.4570			
179.3021	1.4660			
179.3062	1.4740			
179.3101	1.4930			
179.3142	1.5160			
179.3181	1.5430			
179.3221	1.5690			
179.3261	1.5900			
179.3301	1.5970			
179.3341	1.6010			
179.3381	1.6030			
179.3421	1.6030			
179.3462	1.6030			
179.3501	1.6040			
179.3541	1.6050			
179.3581	1.6060			
179.3621	1.6060			
179.3661	1.6060			
179.3701	1.6080			
179.3741	1.6080			
179.3782	1.6080			
179.3821	1.6080			
179.3862	1.6080			
179.3902	1.6080			
179.3942	1.6090			
179.3982	1.6100			
179.4022	1.6090			
179.4061	1.6090			
179.4102	1.6100			
179.4141	1.6100			
179.4181	1.6100			
179.4221	1.6090			
179.4261	1.6100			
179.4301	1.6110			
179.4342	1.6100			
179.4381	1.6110			
179.4421	1.6100			
179.4461	1.6120			
179.4501	1.6110			
179.4541	1.6100			
179.4581	1.6110			
179.4621	1.6110			
179.4662	1.6110			
179.4702	1.6120			
179.4742	1.6120			
179.4782	1.6110			
179.4822	1.6120			
179.4861	1.6110			
179.4901	1.6120			
179.4942	1.6130			
179.4981	1.6120			
179.5021	1.6110			
179.5061	1.6110			
179.5101	1.6110			
179.5141	1.6120			
179.5182	1.6120			
179.5221	1.6110			
179.5261	1.6120			
179.5302	1.6130			
179.5342	1.6130			
179.5382	1.6120			
179.5422	1.6120			
179.5462	1.6130			
179.5502	1.6120			
179.5542	1.6130			
179.5582	1.6120			
179.5622	1.6130			
179.5662	1.6120			
179.5702	1.6140			
179.5742	1.6140			
179.5781	1.6140			
179.5821	1.6130			
179.5861	1.6130			
179.5901	1.6120			
179.5941	1.6120			
179.5982	1.6130			
179.6022	1.6130			
179.6061	1.6130			
179.6102	1.6130			
179.6142	1.6110			
179.6182	1.6110			
179.6222	1.6110			
179.6262	1.6120			
179.6302	1.6120			
179.6342	1.6120			
179.6382	1.6110			
179.6422	1.6110			
179.6462	1.6100			
179.6502	1.6110			
179.6541	1.6120			
179.6582	1.6110			
179.6622	1.6100			
179.6662	1.6110			
179.6702	1.6110			
179.6742	1.6100			
179.6782	1.6110			
179.6822	1.6120			
179.6862	1.6110			
179.6902	1.6100			
179.6942	1.6100			
179.6982	1.6130			
179.7022	1.6120			
179.7062	1.6120			
179.7102	1.6120			
179.7142	1.6120			
179.7182	1.6110			
179.7222	1.6120			
179.7262	1.6140			
179.7302	1.6130			
179.7342	1.6130			
179.7382	1.6130			
179.7422	1.6130			
179.7462	1.6140			
179.7502	1.6150			
179.7542	1.6150			
179.7582	1.6160			
179.7622	1.6150			
179.7661	1.6150			
179.7702	1.6160			
179.7742	1.6150			
179.7782	1.6140			
179.7822	1.6150			
179.7862	1.6160			
179.7902	1.6160			
179.7942	1.6160			
179.7982	1.6170			
179.8022	1.6150			
179.8062	1.6150			
179.8101	1.6160			
179.8142	1.6160			
179.8182	1.6160			
179.8222	1.6170			
179.8262	1.6170			
179.8302	1.6180			
179.8342	1.6170			
179.8382	1.6150			
179.8422	1.6170			
179.8462	1.6170			
179.8501	1.6140			
179.8542	1.6100			
179.8582	1.6040			
179.8622	1.5940			
179.8662	1.5710			
179.8702	1.5440			
179.8742	1.5260			
179.8782	1.5040			
179.8822	1.4930			
179.8862	1.4760			
179.8902	1.4700			
179.8941	1.4630			
179.8982	1.4550			
179.9022	1.4540			
179.9062	1.4530			
179.9102	1.4570			
179.9142	1.4670			
179.9182	1.4770			
179.9222	1.5000			
179.9262	1.5280			
179.9302	1.5550			
179.9341	1.5710			
179.9382	1.5900			
179.9422	1.5970			
179.9462	1.5990			
179.9502	1.6000			
179.9542	1.6020			
179.9582	1.6030			
179.9622	1.6030			
179.9662	1.6040			
179.9702	1.6050			
179.9742	1.6050			
179.9782	1.6060			
179.9822	1.6060			
179.9862	1.6070			
179.9902	1.6070			
179.9942	1.6080			
179.9982	1.6080			
180.0022	1.6090			
180.0062	1.6090			
180.0102	1.6100			
180.0142	1.6100			
180.0182	1.6100			
180.0222	1.6100			
180.0262	1.6110			
180.0302	1.6110			
180.0342	1.6130			
180.0382	1.6110			
180.0422	1.6130			
180.0462	1.6130			
180.0502	1.6130			
180.0542	1.6120			
180.0581	1.6130			
180.0622	1.6140			
180.0662	1.6130			
180.0702	1.6120			
180.0742	1.6140			
180.0782	1.6140			
180.0822	1.6140			
180.0862	1.6150			
180.0902	1.6150			
180.0942	1.6140			
180.0982	1.6140			
180.1021	1.6140			
180.1062	1.6140			
180.1102	1.6150			
180.1142	1.6150			
180.1182	1.6160			
180.1222	1.6150			
180.1262	1.6150			
180.1302	1.6150			
180.1342	1.6170			
180.1382	1.6150			
180.1421	1.6160			
180.1462	1.6160			
180.1502	1.6160			
180.1542	1.6170			
180.1582	1.6160			
180.1622	1.6160			
180.1662	1.6130			
180.1702	1.5940			
180.1742	1.5560			
180.1782	1.5210			
180.1822	1.4970			
180.1862	1.4760			
180.1902	1.4640			
180.1942	1.4500			
180.1982	1.4460			
180.2022	1.4390			
180.2062	1.4360			
180.2102	1.4350			
180.2142	1.4360			
180.2182	1.4420			
180.2222	1.4480			
180.2262	1.4680			
180.2302	1.4960			
180.2342	1.5260			
180.2382	1.5570			
180.2422	1.5730			
180.2462	1.5910			
180.2502	1.5970			
180.2542	1.5990			
180.2582	1.6010			
180.2622	1.6020			
180.2661	1.6030			
180.2702	1.6040			
180.2742	1.6030			
180.2782	1.6040			
180.2822	1.6050			
180.2862	1.6050			
180.2902	1.6060			
180.2942	1.6060			
180.2982	1.6070			
180.3022	1.6080			
180.3062	1.6090			
180.3101	1.6100			
180.3142	1.6110			
180.3182	1.6100			
180.3222	1.6100			
180.3262	1.6110			
180.3302	1.6110			
180.3342	1.6120			
180.3382	1.6130			
180.3422	1.6120			
180.3462	1.6110			
180.3502	1.6130			
180.3542	1.6130			
180.3582	1.6140			
180.3622	1.6130			
180.3662	1.6140			
180.3702	1.6140			
180.3742	1.6150			
180.3782	1.6150			
180.3822	1.6150			
180.3862	1.6160			
180.3902	1.6160			
180.3942	1.6150			
180.3982	1.6160			
180.4022	1.6150			
180.4062	1.6160			
180.4102	1.6160			
180.4142	1.6160			
180.4182	1.6140			
180.4222	1.6150			
180.4262	1.6140			
180.4302	1.6160			
180.4342	1.6170			
180.4382	1.6150			
180.4422	1.6170			
180.4462	1.6170			
180.4502	1.6150			
180.4542	1.6150			
180.4582	1.6030			
180.4622	1.5690			
180.4662	1.5350			
180.4702	1.5060			
180.4742	1.4870			
180.4782	1.4730			
180.4822	1.4620			
180.4862	1.4500			
180.4902	1.4460			
180.4942	1.4440			
180.4982	1.4440			
180.5022	1.4440			
180.5062	1.4470			
180.5102	1.4580			
180.5142	1.4760			
180.5182	1.5050			
180.5222	1.5350			
180.5262	1.5650			
180.5302	1.5810			
180.5342	1.5950			
180.5382	1.5980			
180.5422	1.6000			
180.5462	1.6000			
180.5502	1.6020			
180.5542	1.6020			
180.5582	1.6030			
180.5622	1.6030			
180.5662	1.6040			
180.5702	1.6050			
180.5742	1.6070			
180.5782	1.6080			
180.5822	1.6070			
180.5862	1.6080			
180.5902	1.6090			
180.5942	1.6090			
180.5982	1.6090			
180.6022	1.6080			
180.6062	1.6100			
180.6102	1.6090			
180.6142	1.6110			
180.6182	1.6090			
180.6222	1.6110			
180.6262	1.6120			
180.6302	1.6120			
180.6342	1.6110			
180.6382	1.6120			
180.6421	1.6130			
180.6462	1.6130			
180.6502	1.6110			
180.6542	1.6120			
180.6582	1.6130			
180.6622	1.6140			
180.6662	1.6140			
180.6702	1.6140			
180.6742	1.6130			
180.6782	1.6130			
180.6822	1.6140			
180.6862	1.6140			
180.6902	1.6130			
180.6942	1.6160			
180.6982	1.6150			
180.7022	1.6130			
180.7062	1.6140			
180.7102	1.6150			
180.7142	1.6150			
180.7182	1.6140			
180.7222	1.6140			
180.7262	1.6150			
180.7302	1.6150			
180.7342	1.6160			
180.7382	1.6150			
180.7422	1.6160			
180.7462	1.6150			
180.7502	1.6170			
180.7542	1.6170			
180.7582	1.6180			
180.7622	1.6170			
180.7662	1.6170			
180.7702	1.6190			
180.7742	1.6180			
180.7782	1.6180			
180.7822	1.6190			
180.7862	1.6180			
180.7902	1.6050			
180.7942	1.5730			
180.7982	1.5380			
180.8022	1.5080			
180.8062	1.4860			
180.8102	1.4730			
180.8142	1.4630			
180.8182	1.4500			
180.8222	1.4460			
180.8262	1.4420			
180.8302	1.4420			
180.8342	1.4420			
180.8382	1.4450			
180.8422	1.4500			
180.8462	1.4700			
180.8502	1.4910			
180.8542	1.5220			
180.8582	1.5480			
180.8622	1.5710			
180.8662	1.5880			
180.8702	1.5950			
180.8742	1.5990			
180.8782	1.6000			
180.8822	1.6010			
180.8862	1.6020			
